product_id,product_name,company_name,selling_price
4099,Instant Coffee,Bru,510.95
8695,Sunflower Oil 1L,Fortune,309.95
6592,Toothpaste Gel,Colgate,479.05
5708,Iodized Cooking Salt,Tata Salt,621.82
9249,Toothpaste Gel,Colgate,695.22
6828,Wheat Flour Select,Aashirvaad,145.91
7761,Shampoo Anti-Dandruff,Head & Shoulders,76.47
4610,Sunflower Oil 1L,Fortune,776.52
3092,Potato Chips Salted,Lays,861.08
3462,Potato Chips Salted,Lays,346.88
2482,Laundry Detergent,Surf Excel,580.23
2686,Bath Soap Herbal,Pears,192.58
2205,Dishwash Liquid,Vim,704.71
6202,Dishwash Liquid,Vim,638.17
5759,Tea Powder Strong,Tata Tea,649.99
3151,Dishwash Liquid,Vim,809.19
3492,Laundry Detergent,Surf Excel,744.94
8496,Wheat Flour Select,Aashirvaad,648.95
8744,Digestive Biscuits,Britannia,293.17
7431,Toothpaste Gel,Colgate,287.91
4779,Toothpaste Gel,Colgate,442.43
6307,Shampoo Anti-Dandruff,Head & Shoulders,572.21
7505,Bath Soap Herbal,Pears,755.16
3692,Dishwash Liquid,Vim,800.4
5674,Laundry Detergent,Surf Excel,295.77
9915,Iodized Cooking Salt,Tata Salt,183.22
4323,Iodized Cooking Salt,Tata Salt,669.12
2626,Basmati Rice Premium,India Gate,321.06
8223,Basmati Rice Premium,India Gate,317.64
6178,Milk Chocolate Bar,Cadbury,650.74
4471,Tea Powder Strong,Tata Tea,631.8
3101,Basmati Rice Premium,India Gate,317.07
5312,Tea Powder Strong,Tata Tea,619.74
2177,Toothpaste Gel,Colgate,645.25
2328,Toothpaste Gel,Colgate,366.49
2181,Shampoo Anti-Dandruff,Head & Shoulders,448.23
2698,Laundry Detergent,Surf Excel,846.36
6665,Milk Chocolate Bar,Cadbury,424.43
8054,Shampoo Anti-Dandruff,Head & Shoulders,276.11
4590,Instant Noodles Pack,Maggi,791.74
6167,Iodized Cooking Salt,Tata Salt,622.4
7870,Dishwash Liquid,Vim,585.48
3719,Sunflower Oil 1L,Fortune,863.56
4510,Toothpaste Gel,Colgate,669.79
8479,Potato Chips Salted,Lays,847.03
6151,Shampoo Anti-Dandruff,Head & Shoulders,330.73
2282,Laundry Detergent,Surf Excel,657.14
5388,Potato Chips Salted,Lays,98.2
7379,Milk Chocolate Bar,Cadbury,63.31
8970,Bath Soap Herbal,Pears,891.46
1544,Instant Coffee,Bru,639.72
6323,Iodized Cooking Salt,Tata Salt,618.29
7833,Digestive Biscuits,Britannia,657.02
1405,Sunflower Oil 1L,Fortune,276.42
7037,Refined Sugar,Madhur,239.04
5695,Potato Chips Salted,Lays,723.9
9301,Instant Coffee,Bru,89.94
8745,Potato Chips Salted,Lays,523.78
7755,Dishwash Liquid,Vim,290.68
7634,Potato Chips Salted,Lays,470.36
7811,Wheat Flour Select,Aashirvaad,249.43
9850,Basmati Rice Premium,India Gate,559.87
4540,Refined Sugar,Madhur,795.71
5905,Bath Soap Herbal,Pears,383.29
4480,Potato Chips Salted,Lays,628.65
4621,Shampoo Anti-Dandruff,Head & Shoulders,545.52
9169,Toothpaste Gel,Colgate,686.38
7386,Bath Soap Herbal,Pears,780.88
5765,Tea Powder Strong,Tata Tea,75.73
7716,Toothpaste Gel,Colgate,671.17
2668,Dishwash Liquid,Vim,88.8
2357,Milk Chocolate Bar,Cadbury,845.76
5233,Milk Chocolate Bar,Cadbury,267.55
9828,Toothpaste Gel,Colgate,832.65
5317,Shampoo Anti-Dandruff,Head & Shoulders,448.76
2393,Dishwash Liquid,Vim,509.87
5255,Sunflower Oil 1L,Fortune,625.49
9127,Laundry Detergent,Surf Excel,148.58
7946,Bath Soap Herbal,Pears,103.12
5712,Dishwash Liquid,Vim,325.16
8279,Toothpaste Gel,Colgate,514.69
1214,Basmati Rice Premium,India Gate,424.38
9096,Milk Chocolate Bar,Cadbury,80.23
4202,Iodized Cooking Salt,Tata Salt,543.5
2975,Laundry Detergent,Surf Excel,88.43
5238,Sunflower Oil 1L,Fortune,591.05
2563,Shampoo Anti-Dandruff,Head & Shoulders,858.6
5909,Milk Chocolate Bar,Cadbury,693.58
6607,Dishwash Liquid,Vim,809.08
8168,Toothpaste Gel,Colgate,574.84
8629,Digestive Biscuits,Britannia,524.54
6776,Sunflower Oil 1L,Fortune,69.74
1077,Digestive Biscuits,Britannia,495.69
8099,Milk Chocolate Bar,Cadbury,477.61
1247,Iodized Cooking Salt,Tata Salt,328.43
2150,Instant Coffee,Bru,76.93
5999,Instant Noodles Pack,Maggi,367.99
9605,Refined Sugar,Madhur,149.01
8684,Tea Powder Strong,Tata Tea,496.16
7922,Refined Sugar,Madhur,343.89
6706,Wheat Flour Select,Aashirvaad,889.76
8009,Laundry Detergent,Surf Excel,421.97
5211,Tea Powder Strong,Tata Tea,488.07
6041,Toothpaste Gel,Colgate,396.95
1363,Iodized Cooking Salt,Tata Salt,143.99
2226,Tea Powder Strong,Tata Tea,77.1
4445,Digestive Biscuits,Britannia,621.81
7119,Milk Chocolate Bar,Cadbury,447.96
1964,Basmati Rice Premium,India Gate,263.21
2813,Iodized Cooking Salt,Tata Salt,89.6
2284,Shampoo Anti-Dandruff,Head & Shoulders,435.7
6391,Toothpaste Gel,Colgate,504.59
9205,Potato Chips Salted,Lays,335.78
3891,Instant Coffee,Bru,590.85
4183,Sunflower Oil 1L,Fortune,863.59
8469,Milk Chocolate Bar,Cadbury,850.25
1104,Milk Chocolate Bar,Cadbury,52.25
8592,Instant Noodles Pack,Maggi,284.72
8490,Refined Sugar,Madhur,248.19
4410,Refined Sugar,Madhur,509.78
1146,Toothpaste Gel,Colgate,66.57
3382,Instant Noodles Pack,Maggi,377.44
7936,Potato Chips Salted,Lays,219.77
3726,Dishwash Liquid,Vim,568.53
3270,Basmati Rice Premium,India Gate,211.51
1397,Laundry Detergent,Surf Excel,296.26
1440,Milk Chocolate Bar,Cadbury,398.03
5685,Milk Chocolate Bar,Cadbury,125.42
8024,Bath Soap Herbal,Pears,230.41
3696,Shampoo Anti-Dandruff,Head & Shoulders,573.82
1783,Laundry Detergent,Surf Excel,808.92
3874,Toothpaste Gel,Colgate,636.63
1185,Dishwash Liquid,Vim,843.5
9033,Tea Powder Strong,Tata Tea,226.48
4865,Sunflower Oil 1L,Fortune,286.35
3787,Wheat Flour Select,Aashirvaad,849.26
4466,Potato Chips Salted,Lays,847.38
4075,Toothpaste Gel,Colgate,186.46
8365,Tea Powder Strong,Tata Tea,233.44
6781,Potato Chips Salted,Lays,822.72
7927,Refined Sugar,Madhur,570.24
3737,Instant Noodles Pack,Maggi,125.39
1710,Instant Noodles Pack,Maggi,272.02
5694,Refined Sugar,Madhur,451.56
2406,Iodized Cooking Salt,Tata Salt,364.09
4521,Dishwash Liquid,Vim,339.12
7115,Tea Powder Strong,Tata Tea,679.25
1408,Digestive Biscuits,Britannia,123.18
2098,Dishwash Liquid,Vim,658.48
2271,Toothpaste Gel,Colgate,495.88
6938,Sunflower Oil 1L,Fortune,155.75
8035,Refined Sugar,Madhur,133.08
2675,Potato Chips Salted,Lays,104.45
1324,Laundry Detergent,Surf Excel,648.49
5073,Wheat Flour Select,Aashirvaad,592.04
4826,Milk Chocolate Bar,Cadbury,705.96
7628,Shampoo Anti-Dandruff,Head & Shoulders,405.44
5379,Wheat Flour Select,Aashirvaad,403.86
7013,Instant Coffee,Bru,279.33
9235,Instant Noodles Pack,Maggi,656.42
7519,Tea Powder Strong,Tata Tea,460.15
5702,Laundry Detergent,Surf Excel,517.03
1001,Basmati Rice Premium,India Gate,255.33
7891,Wheat Flour Select,Aashirvaad,796.27
5493,Tea Powder Strong,Tata Tea,87.53
7517,Digestive Biscuits,Britannia,864.79
8212,Instant Coffee,Bru,588.23
5066,Sunflower Oil 1L,Fortune,579.59
5910,Basmati Rice Premium,India Gate,755.27
6651,Tea Powder Strong,Tata Tea,422.37
3171,Refined Sugar,Madhur,557.78
5668,Instant Noodles Pack,Maggi,574.17
8423,Iodized Cooking Salt,Tata Salt,113.96
6835,Iodized Cooking Salt,Tata Salt,180.67
1313,Shampoo Anti-Dandruff,Head & Shoulders,145.63
3124,Basmati Rice Premium,India Gate,875.0
1827,Instant Coffee,Bru,477.76
5391,Instant Coffee,Bru,159.65
2460,Tea Powder Strong,Tata Tea,463.81
6770,Bath Soap Herbal,Pears,586.12
9969,Shampoo Anti-Dandruff,Head & Shoulders,237.01
6238,Bath Soap Herbal,Pears,651.94
6126,Wheat Flour Select,Aashirvaad,189.3
6056,Bath Soap Herbal,Pears,489.91
8187,Wheat Flour Select,Aashirvaad,586.03
9194,Milk Chocolate Bar,Cadbury,656.26
1412,Digestive Biscuits,Britannia,583.22
5091,Instant Coffee,Bru,414.72
4411,Instant Coffee,Bru,325.52
6170,Tea Powder Strong,Tata Tea,507.61
9544,Instant Noodles Pack,Maggi,135.52
3291,Iodized Cooking Salt,Tata Salt,590.24
6676,Potato Chips Salted,Lays,533.88
5822,Wheat Flour Select,Aashirvaad,618.42
6161,Basmati Rice Premium,India Gate,86.2
1372,Basmati Rice Premium,India Gate,367.8
7698,Instant Coffee,Bru,844.97
4565,Instant Noodles Pack,Maggi,592.53
2022,Basmati Rice Premium,India Gate,258.28
6644,Digestive Biscuits,Britannia,171.29
8466,Laundry Detergent,Surf Excel,825.14
8023,Milk Chocolate Bar,Cadbury,136.34
6211,Sunflower Oil 1L,Fortune,427.47
3591,Milk Chocolate Bar,Cadbury,887.72
4980,Wheat Flour Select,Aashirvaad,511.51
1035,Wheat Flour Select,Aashirvaad,391.21
2305,Bath Soap Herbal,Pears,706.76
8372,Instant Coffee,Bru,73.44
4489,Shampoo Anti-Dandruff,Head & Shoulders,750.34
1664,Potato Chips Salted,Lays,705.9
3498,Toothpaste Gel,Colgate,774.36
3286,Toothpaste Gel,Colgate,275.25
4604,Shampoo Anti-Dandruff,Head & Shoulders,475.6
8110,Iodized Cooking Salt,Tata Salt,103.42
2217,Iodized Cooking Salt,Tata Salt,251.04
8019,Shampoo Anti-Dandruff,Head & Shoulders,59.37
7445,Iodized Cooking Salt,Tata Salt,92.02
6141,Toothpaste Gel,Colgate,480.17
3694,Tea Powder Strong,Tata Tea,746.06
7129,Digestive Biscuits,Britannia,70.12
9208,Digestive Biscuits,Britannia,395.05
4842,Iodized Cooking Salt,Tata Salt,646.87
3443,Shampoo Anti-Dandruff,Head & Shoulders,172.84
9394,Basmati Rice Premium,India Gate,673.3
9424,Toothpaste Gel,Colgate,170.92
2772,Basmati Rice Premium,India Gate,879.36
5525,Potato Chips Salted,Lays,436.8
2633,Potato Chips Salted,Lays,794.13
2266,Toothpaste Gel,Colgate,577.98
1136,Sunflower Oil 1L,Fortune,441.09
7924,Potato Chips Salted,Lays,469.7
9653,Toothpaste Gel,Colgate,288.24
5505,Wheat Flour Select,Aashirvaad,350.42
9055,Toothpaste Gel,Colgate,346.7
9747,Bath Soap Herbal,Pears,807.54
7732,Laundry Detergent,Surf Excel,569.08
5004,Dishwash Liquid,Vim,708.73
1243,Dishwash Liquid,Vim,773.86
8429,Laundry Detergent,Surf Excel,539.09
6453,Refined Sugar,Madhur,622.21
4703,Dishwash Liquid,Vim,764.02
1765,Wheat Flour Select,Aashirvaad,872.75
8102,Bath Soap Herbal,Pears,335.87
6036,Sunflower Oil 1L,Fortune,206.2
3094,Dishwash Liquid,Vim,570.05
8309,Sunflower Oil 1L,Fortune,456.04
3140,Shampoo Anti-Dandruff,Head & Shoulders,185.01
4501,Instant Coffee,Bru,462.51
6683,Sunflower Oil 1L,Fortune,800.89
8725,Sunflower Oil 1L,Fortune,294.22
3746,Instant Coffee,Bru,364.12
9612,Toothpaste Gel,Colgate,872.16
4763,Instant Coffee,Bru,883.39
2044,Wheat Flour Select,Aashirvaad,682.28
9168,Digestive Biscuits,Britannia,462.73
8839,Shampoo Anti-Dandruff,Head & Shoulders,733.46
6800,Milk Chocolate Bar,Cadbury,197.53
9675,Bath Soap Herbal,Pears,767.89
5848,Laundry Detergent,Surf Excel,547.64
8696,Digestive Biscuits,Britannia,340.74
9754,Milk Chocolate Bar,Cadbury,304.5
8046,Iodized Cooking Salt,Tata Salt,56.65
5028,Shampoo Anti-Dandruff,Head & Shoulders,51.93
4043,Laundry Detergent,Surf Excel,176.71
2356,Iodized Cooking Salt,Tata Salt,818.92
2043,Digestive Biscuits,Britannia,263.96
6449,Wheat Flour Select,Aashirvaad,689.45
6303,Sunflower Oil 1L,Fortune,170.65
5536,Iodized Cooking Salt,Tata Salt,299.73
1013,Toothpaste Gel,Colgate,139.85
6148,Toothpaste Gel,Colgate,676.98
7846,Potato Chips Salted,Lays,495.11
2804,Refined Sugar,Madhur,166.69
6077,Instant Coffee,Bru,838.94
3028,Laundry Detergent,Surf Excel,561.59
5538,Laundry Detergent,Surf Excel,55.78
1759,Basmati Rice Premium,India Gate,224.45
8518,Wheat Flour Select,Aashirvaad,477.7
2641,Digestive Biscuits,Britannia,51.36
2812,Laundry Detergent,Surf Excel,306.23
2816,Milk Chocolate Bar,Cadbury,129.68
1561,Shampoo Anti-Dandruff,Head & Shoulders,624.85
1237,Milk Chocolate Bar,Cadbury,600.73
3207,Digestive Biscuits,Britannia,219.22
3649,Digestive Biscuits,Britannia,875.43
8065,Laundry Detergent,Surf Excel,61.01
1462,Digestive Biscuits,Britannia,710.51
6829,Tea Powder Strong,Tata Tea,373.49
6194,Instant Noodles Pack,Maggi,675.74
6768,Iodized Cooking Salt,Tata Salt,511.16
4168,Tea Powder Strong,Tata Tea,822.12
8079,Digestive Biscuits,Britannia,894.94
4232,Tea Powder Strong,Tata Tea,129.5
4356,Refined Sugar,Madhur,407.71
4898,Wheat Flour Select,Aashirvaad,750.38
3433,Instant Coffee,Bru,71.08
6720,Digestive Biscuits,Britannia,291.53
3161,Toothpaste Gel,Colgate,447.79
4041,Potato Chips Salted,Lays,425.93
5955,Instant Coffee,Bru,490.96
2704,Digestive Biscuits,Britannia,647.22
1261,Toothpaste Gel,Colgate,101.22
7683,Wheat Flour Select,Aashirvaad,455.81
2159,Refined Sugar,Madhur,455.06
2664,Shampoo Anti-Dandruff,Head & Shoulders,123.61
3002,Sunflower Oil 1L,Fortune,524.88
8441,Dishwash Liquid,Vim,799.31
3269,Iodized Cooking Salt,Tata Salt,696.17
6455,Instant Coffee,Bru,245.48
7528,Tea Powder Strong,Tata Tea,736.04
7087,Milk Chocolate Bar,Cadbury,491.86
1652,Instant Noodles Pack,Maggi,545.73
1512,Basmati Rice Premium,India Gate,567.46
3444,Sunflower Oil 1L,Fortune,829.7
9694,Shampoo Anti-Dandruff,Head & Shoulders,389.68
1221,Refined Sugar,Madhur,572.89
7063,Basmati Rice Premium,India Gate,161.58
1897,Milk Chocolate Bar,Cadbury,573.27
4490,Sunflower Oil 1L,Fortune,537.64
4909,Sunflower Oil 1L,Fortune,410.8
8619,Shampoo Anti-Dandruff,Head & Shoulders,172.53
7190,Iodized Cooking Salt,Tata Salt,881.9
6337,Milk Chocolate Bar,Cadbury,372.67
4082,Sunflower Oil 1L,Fortune,443.83
1189,Toothpaste Gel,Colgate,70.09
8043,Milk Chocolate Bar,Cadbury,733.95
7049,Instant Noodles Pack,Maggi,431.18
7750,Wheat Flour Select,Aashirvaad,837.1
7473,Instant Coffee,Bru,629.27
5630,Bath Soap Herbal,Pears,777.29
2072,Digestive Biscuits,Britannia,176.38
4694,Toothpaste Gel,Colgate,615.94
5240,Tea Powder Strong,Tata Tea,252.34
2632,Milk Chocolate Bar,Cadbury,338.11
2338,Laundry Detergent,Surf Excel,85.0
3585,Potato Chips Salted,Lays,304.78
5439,Refined Sugar,Madhur,336.94
8196,Tea Powder Strong,Tata Tea,549.61
6754,Wheat Flour Select,Aashirvaad,864.19
5006,Potato Chips Salted,Lays,671.58
9908,Dishwash Liquid,Vim,548.8
2857,Refined Sugar,Madhur,475.18
3810,Potato Chips Salted,Lays,736.97
9475,Laundry Detergent,Surf Excel,310.74
8364,Basmati Rice Premium,India Gate,55.37
3361,Potato Chips Salted,Lays,447.35
8528,Iodized Cooking Salt,Tata Salt,809.31
3330,Wheat Flour Select,Aashirvaad,657.82
9523,Potato Chips Salted,Lays,304.99
7788,Instant Noodles Pack,Maggi,190.83
8087,Basmati Rice Premium,India Gate,410.18
6190,Toothpaste Gel,Colgate,888.88
3329,Digestive Biscuits,Britannia,334.35
7448,Toothpaste Gel,Colgate,381.94
2852,Instant Coffee,Bru,463.59
1531,Digestive Biscuits,Britannia,458.57
4685,Digestive Biscuits,Britannia,651.93
7148,Laundry Detergent,Surf Excel,851.68
8308,Refined Sugar,Madhur,700.51
4820,Toothpaste Gel,Colgate,159.59
3559,Digestive Biscuits,Britannia,331.53
2053,Refined Sugar,Madhur,862.06
9661,Instant Coffee,Bru,239.89
7440,Sunflower Oil 1L,Fortune,491.3
2494,Bath Soap Herbal,Pears,574.81
1903,Wheat Flour Select,Aashirvaad,163.03
3851,Shampoo Anti-Dandruff,Head & Shoulders,657.29
6964,Potato Chips Salted,Lays,799.43
8667,Basmati Rice Premium,India Gate,637.76
5964,Tea Powder Strong,Tata Tea,757.14
3659,Tea Powder Strong,Tata Tea,568.98
5448,Sunflower Oil 1L,Fortune,663.25
4605,Instant Coffee,Bru,727.0
1396,Laundry Detergent,Surf Excel,138.71
8583,Instant Noodles Pack,Maggi,848.96
5602,Toothpaste Gel,Colgate,466.1
1687,Tea Powder Strong,Tata Tea,184.13
4053,Refined Sugar,Madhur,526.53
9149,Shampoo Anti-Dandruff,Head & Shoulders,825.34
7893,Tea Powder Strong,Tata Tea,361.76
1202,Basmati Rice Premium,India Gate,600.52
2289,Laundry Detergent,Surf Excel,649.31
8483,Bath Soap Herbal,Pears,448.06
8202,Shampoo Anti-Dandruff,Head & Shoulders,70.68
7702,Bath Soap Herbal,Pears,569.38
2297,Laundry Detergent,Surf Excel,731.08
8193,Dishwash Liquid,Vim,418.29
9744,Instant Noodles Pack,Maggi,861.22
8834,Milk Chocolate Bar,Cadbury,757.98
7568,Digestive Biscuits,Britannia,782.45
4966,Wheat Flour Select,Aashirvaad,807.05
3621,Refined Sugar,Madhur,454.2
5707,Laundry Detergent,Surf Excel,152.84
2179,Iodized Cooking Salt,Tata Salt,559.43
9979,Iodized Cooking Salt,Tata Salt,841.26
1353,Dishwash Liquid,Vim,644.54
6127,Shampoo Anti-Dandruff,Head & Shoulders,852.4
3504,Laundry Detergent,Surf Excel,386.94
1925,Potato Chips Salted,Lays,476.57
6566,Wheat Flour Select,Aashirvaad,848.45
4087,Refined Sugar,Madhur,90.49
7621,Milk Chocolate Bar,Cadbury,529.08
2886,Tea Powder Strong,Tata Tea,517.74
6295,Milk Chocolate Bar,Cadbury,759.01
1552,Shampoo Anti-Dandruff,Head & Shoulders,319.51
3552,Shampoo Anti-Dandruff,Head & Shoulders,893.96
6458,Instant Noodles Pack,Maggi,199.48
8644,Laundry Detergent,Surf Excel,603.8
7282,Potato Chips Salted,Lays,657.08
8104,Dishwash Liquid,Vim,776.18
9809,Dishwash Liquid,Vim,210.14
1020,Digestive Biscuits,Britannia,684.2
7601,Digestive Biscuits,Britannia,822.01
8648,Bath Soap Herbal,Pears,440.55
7778,Refined Sugar,Madhur,842.09
7099,Basmati Rice Premium,India Gate,197.03
8053,Refined Sugar,Madhur,631.62
8405,Sunflower Oil 1L,Fortune,753.6
2710,Instant Noodles Pack,Maggi,786.87
4728,Wheat Flour Select,Aashirvaad,271.39
2081,Potato Chips Salted,Lays,441.2
9024,Laundry Detergent,Surf Excel,886.99
7393,Milk Chocolate Bar,Cadbury,370.98
1469,Sunflower Oil 1L,Fortune,183.89
2672,Wheat Flour Select,Aashirvaad,162.9
4634,Instant Coffee,Bru,466.07
1463,Dishwash Liquid,Vim,400.77
4866,Basmati Rice Premium,India Gate,465.44
9520,Dishwash Liquid,Vim,203.85
9578,Refined Sugar,Madhur,847.31
7706,Potato Chips Salted,Lays,818.24
6088,Dishwash Liquid,Vim,792.07
3063,Basmati Rice Premium,India Gate,727.13
8175,Laundry Detergent,Surf Excel,847.24
6554,Instant Noodles Pack,Maggi,358.89
9512,Toothpaste Gel,Colgate,188.7
7888,Bath Soap Herbal,Pears,391.4
5970,Potato Chips Salted,Lays,537.99
6753,Toothpaste Gel,Colgate,111.25
6537,Refined Sugar,Madhur,306.91
5794,Iodized Cooking Salt,Tata Salt,418.24
2442,Bath Soap Herbal,Pears,332.75
4470,Dishwash Liquid,Vim,53.17
8066,Instant Noodles Pack,Maggi,166.85
4710,Laundry Detergent,Surf Excel,231.25
5978,Basmati Rice Premium,India Gate,362.71
2429,Laundry Detergent,Surf Excel,92.48
1908,Iodized Cooking Salt,Tata Salt,702.19
1630,Instant Noodles Pack,Maggi,791.85
8159,Laundry Detergent,Surf Excel,386.55
9142,Shampoo Anti-Dandruff,Head & Shoulders,618.75
2291,Milk Chocolate Bar,Cadbury,365.28
9240,Dishwash Liquid,Vim,696.89
3229,Shampoo Anti-Dandruff,Head & Shoulders,853.15
3167,Bath Soap Herbal,Pears,864.96
1769,Shampoo Anti-Dandruff,Head & Shoulders,756.82
2499,Instant Coffee,Bru,220.0
1277,Dishwash Liquid,Vim,683.2
9435,Instant Coffee,Bru,747.99
9122,Dishwash Liquid,Vim,763.5
6065,Iodized Cooking Salt,Tata Salt,499.11
2156,Toothpaste Gel,Colgate,58.32
5055,Tea Powder Strong,Tata Tea,685.54
3065,Potato Chips Salted,Lays,852.96
4923,Laundry Detergent,Surf Excel,750.25
4942,Refined Sugar,Madhur,734.89
2383,Iodized Cooking Salt,Tata Salt,687.41
2795,Laundry Detergent,Surf Excel,219.26
7637,Toothpaste Gel,Colgate,168.25
9392,Basmati Rice Premium,India Gate,73.19
4770,Laundry Detergent,Surf Excel,62.1
3310,Instant Noodles Pack,Maggi,747.92
6748,Instant Noodles Pack,Maggi,705.53
9723,Potato Chips Salted,Lays,811.83
2376,Toothpaste Gel,Colgate,345.85
4124,Basmati Rice Premium,India Gate,163.34
2573,Milk Chocolate Bar,Cadbury,690.54
2678,Digestive Biscuits,Britannia,181.12
6994,Basmati Rice Premium,India Gate,269.4
6590,Laundry Detergent,Surf Excel,576.43
4218,Instant Noodles Pack,Maggi,864.32
3138,Shampoo Anti-Dandruff,Head & Shoulders,555.99
6747,Instant Coffee,Bru,215.06
6995,Tea Powder Strong,Tata Tea,295.87
2636,Digestive Biscuits,Britannia,394.38
1938,Refined Sugar,Madhur,314.57
7577,Refined Sugar,Madhur,627.17
6326,Shampoo Anti-Dandruff,Head & Shoulders,653.85
4774,Shampoo Anti-Dandruff,Head & Shoulders,505.15
9331,Toothpaste Gel,Colgate,874.69
9697,Shampoo Anti-Dandruff,Head & Shoulders,708.98
1837,Sunflower Oil 1L,Fortune,103.39
5308,Sunflower Oil 1L,Fortune,662.63
7488,Instant Coffee,Bru,349.48
7084,Refined Sugar,Madhur,294.84
4106,Refined Sugar,Madhur,411.07
9912,Toothpaste Gel,Colgate,896.47
5261,Iodized Cooking Salt,Tata Salt,867.18
6010,Instant Coffee,Bru,181.06
1878,Bath Soap Herbal,Pears,335.69
9415,Iodized Cooking Salt,Tata Salt,400.29
8624,Dishwash Liquid,Vim,159.41
5156,Iodized Cooking Salt,Tata Salt,787.0
4559,Potato Chips Salted,Lays,392.42
2447,Refined Sugar,Madhur,677.36
9773,Dishwash Liquid,Vim,815.9
2949,Laundry Detergent,Surf Excel,495.77
5509,Basmati Rice Premium,India Gate,740.4
1774,Sunflower Oil 1L,Fortune,779.74
4960,Digestive Biscuits,Britannia,590.23
1014,Dishwash Liquid,Vim,383.3
8939,Refined Sugar,Madhur,513.93
6220,Wheat Flour Select,Aashirvaad,54.02
4497,Instant Coffee,Bru,580.5
1963,Toothpaste Gel,Colgate,122.33
6129,Sunflower Oil 1L,Fortune,359.02
2918,Shampoo Anti-Dandruff,Head & Shoulders,207.87
4272,Instant Coffee,Bru,98.12
8265,Sunflower Oil 1L,Fortune,174.99
1845,Tea Powder Strong,Tata Tea,547.92
1558,Basmati Rice Premium,India Gate,719.56
7513,Tea Powder Strong,Tata Tea,656.56
1588,Potato Chips Salted,Lays,207.27
6340,Potato Chips Salted,Lays,192.6
8825,Sunflower Oil 1L,Fortune,531.96
1309,Milk Chocolate Bar,Cadbury,79.8
3185,Instant Noodles Pack,Maggi,675.84
3438,Laundry Detergent,Surf Excel,253.47
5013,Dishwash Liquid,Vim,277.19
7890,Sunflower Oil 1L,Fortune,898.71
4138,Potato Chips Salted,Lays,746.27
3218,Shampoo Anti-Dandruff,Head & Shoulders,196.18
6614,Potato Chips Salted,Lays,329.97
4459,Iodized Cooking Salt,Tata Salt,262.34
4945,Laundry Detergent,Surf Excel,873.61
1194,Tea Powder Strong,Tata Tea,112.24
2700,Sunflower Oil 1L,Fortune,117.91
5732,Refined Sugar,Madhur,879.06
4890,Shampoo Anti-Dandruff,Head & Shoulders,402.74
8632,Digestive Biscuits,Britannia,606.36
1986,Laundry Detergent,Surf Excel,734.46
4238,Basmati Rice Premium,India Gate,539.72
8567,Dishwash Liquid,Vim,512.9
9910,Potato Chips Salted,Lays,837.81
9574,Instant Noodles Pack,Maggi,662.83
5394,Shampoo Anti-Dandruff,Head & Shoulders,666.07
9844,Milk Chocolate Bar,Cadbury,628.5
2511,Dishwash Liquid,Vim,99.63
9286,Refined Sugar,Madhur,569.94
1130,Refined Sugar,Madhur,779.22
4161,Potato Chips Salted,Lays,545.21
8712,Toothpaste Gel,Colgate,566.41
7754,Tea Powder Strong,Tata Tea,682.84
4267,Shampoo Anti-Dandruff,Head & Shoulders,519.15
9677,Shampoo Anti-Dandruff,Head & Shoulders,678.73
8482,Laundry Detergent,Surf Excel,377.39
1800,Basmati Rice Premium,India Gate,654.05
9314,Refined Sugar,Madhur,756.38
2869,Basmati Rice Premium,India Gate,199.3
8961,Shampoo Anti-Dandruff,Head & Shoulders,561.54
4986,Refined Sugar,Madhur,450.52
2110,Iodized Cooking Salt,Tata Salt,793.41
8548,Refined Sugar,Madhur,245.07
2916,Iodized Cooking Salt,Tata Salt,287.69
9276,Tea Powder Strong,Tata Tea,166.1
6896,Sunflower Oil 1L,Fortune,455.74
9501,Sunflower Oil 1L,Fortune,293.92
4070,Instant Coffee,Bru,101.04
7920,Refined Sugar,Madhur,845.15
6377,Basmati Rice Premium,India Gate,736.9
4858,Refined Sugar,Madhur,286.69
7500,Instant Noodles Pack,Maggi,401.61
2993,Tea Powder Strong,Tata Tea,294.72
7339,Milk Chocolate Bar,Cadbury,181.38
4038,Basmati Rice Premium,India Gate,462.06
2486,Potato Chips Salted,Lays,269.34
5399,Instant Noodles Pack,Maggi,337.76
4028,Instant Coffee,Bru,537.18
2988,Iodized Cooking Salt,Tata Salt,536.99
5577,Iodized Cooking Salt,Tata Salt,138.56
9336,Sunflower Oil 1L,Fortune,448.16
4032,Wheat Flour Select,Aashirvaad,291.97
7066,Instant Noodles Pack,Maggi,745.79
8403,,Head & Shoulders,770.32
9736,Iodized Cooking Salt,Tata Salt,765.58
2154,Refined Sugar,Madhur,466.68
4852,Shampoo Anti-Dandruff,Head & Shoulders,418.09
7535,Bath Soap Herbal,Pears,893.86
3865,Potato Chips Salted,Lays,871.12
5855,Potato Chips Salted,Lays,63.83
1257,Milk Chocolate Bar,Cadbury,340.6
8430,Milk Chocolate Bar,Cadbury,180.39
7684,Instant Noodles Pack,Maggi,505.08
9647,Laundry Detergent,Surf Excel,747.39
3017,Toothpaste Gel,Colgate,889.86
3745,Potato Chips Salted,Lays,428.85
7739,Bath Soap Herbal,Pears,727.31
8513,Laundry Detergent,Surf Excel,606.63
3994,Tea Powder Strong,Tata Tea,454.15
5553,Instant Coffee,Bru,712.13
3821,Instant Noodles Pack,Maggi,337.47
