pk_time_id,time,hour,minute,shift_type
5261,01:46:56,1,46,Morning
5262,02:57:13,2,57,Morning
5263,00:09:54,0,9,Morning
5264,03:59:53,3,59,Morning
5265,12:30:56,12,30,Afternoon
5266,22:19:42,22,19,Evening
5267,09:21:22,9,21,Morning
5268,06:40:09,6,40,Morning
5269,00:01:34,0,1,Morning
5270,14:30:21,14,30,Afternoon
5271,04:50:30,4,50,Morning
5272,09:52:51,9,52,Morning
5273,15:08:06,15,8,Afternoon
5274,17:18:14,17,18,Afternoon
5275,05:47:40,5,47,Morning
5276,18:21:27,18,21,Evening
5277,02:21:26,2,21,Morning
5278,23:04:23,23,4,Evening
5279,13:46:47,13,46,Afternoon
5280,21:48:53,21,48,Evening
5281,05:05:30,5,5,Morning
5282,12:02:16,12,2,Afternoon
5283,02:14:30,2,14,Morning
5284,00:22:00,0,22,Morning
5285,01:49:49,1,49,Morning
5286,17:53:29,17,53,Afternoon
5287,10:06:15,10,6,Morning
5288,11:58:05,11,58,Morning
5289,12:00:00,12,0,Afternoon
5290,06:13:46,6,13,Morning
5291,08:36:22,8,36,Morning
5292,16:35:20,16,35,Afternoon
5293,04:39:06,4,39,Morning
5294,18:01:29,18,1,Evening
5295,01:04:11,1,4,Morning
5296,05:29:56,5,29,Morning
5297,21:07:14,21,7,Evening
5298,17:26:38,17,26,Afternoon
5299,17:29:45,17,29,Afternoon
5300,09:36:32,9,36,Morning
5301,12:27:25,12,27,Afternoon
5302,04:25:30,4,25,Morning
5303,05:52:39,5,52,Morning
5304,09:45:39,9,45,Morning
5305,14:34:12,14,34,Afternoon
5306,06:10:05,6,10,Morning
5307,20:10:57,20,10,Evening
5308,04:15:29,4,15,Morning
5309,14:37:07,14,37,Afternoon
5310,13:27:49,13,27,Afternoon
5311,09:32:50,9,32,Morning
5312,06:35:03,6,35,Morning
5313,04:13:54,4,13,Morning
5314,02:05:32,2,5,Morning
5315,09:50:16,9,50,Morning
5316,20:07:19,20,7,Evening
5317,05:04:02,5,4,Morning
5318,13:57:34,13,57,Afternoon
5319,22:02:04,22,2,Evening
5320,09:47:29,9,47,Morning
5321,23:37:58,23,37,Evening
5322,08:58:14,8,58,Morning
5323,16:36:24,16,36,Afternoon
5324,01:01:24,1,1,Morning
5325,06:36:35,6,36,Morning
5326,19:13:07,19,13,Evening
5327,02:53:51,2,53,Morning
5328,21:01:07,21,1,Evening
5329,15:22:52,15,22,Afternoon
5330,13:09:47,13,9,Afternoon
5331,14:42:07,14,42,Afternoon
5332,16:31:26,16,31,Afternoon
5333,18:12:32,18,12,Evening
5334,08:14:14,8,14,Morning
5335,01:39:02,1,39,Morning
5336,14:04:57,14,4,Afternoon
5337,15:45:51,15,45,Afternoon
5338,22:31:38,22,31,Evening
5339,01:44:19,1,44,Morning
5340,01:22:22,1,22,Morning
5341,13:10:19,13,10,Afternoon
5342,18:18:27,18,18,Evening
5343,07:36:23,7,36,Morning
5344,06:30:04,6,30,Morning
5345,20:10:56,20,10,Evening
5346,01:35:02,1,35,Morning
5347,20:31:23,20,31,Evening
5348,15:38:52,15,38,Afternoon
5349,10:54:02,10,54,Morning
5350,02:03:13,2,3,Morning
5351,19:25:39,19,25,Evening
5352,08:01:33,8,1,Morning
5353,02:36:28,2,36,Morning
5354,22:05:44,22,5,Evening
5355,17:29:56,17,29,Afternoon
5356,00:01:51,0,1,Morning
5357,11:09:28,11,9,Morning
5358,00:39:39,0,39,Morning
5359,04:56:49,4,56,Morning
5360,20:33:25,20,33,Evening
5361,07:46:07,7,46,Morning
5362,02:42:28,2,42,Morning
5363,06:30:24,6,30,Morning
5364,06:38:34,6,38,Morning
5365,21:47:58,21,47,Evening
5366,05:24:51,5,24,Morning
5367,13:44:14,13,44,Afternoon
5368,19:27:49,19,27,Evening
5369,14:25:25,14,25,Afternoon
5370,10:17:29,10,17,Morning
5371,07:43:41,7,43,Morning
5372,08:19:05,8,19,Morning
5373,04:49:44,4,49,Morning
5374,07:53:30,7,53,Morning
5375,21:35:34,21,35,Evening
5376,17:42:46,17,42,Afternoon
5377,01:59:29,1,59,Morning
5378,15:38:26,15,38,Afternoon
5379,18:07:47,18,7,Evening
5380,17:44:27,17,44,Afternoon
5381,09:22:46,9,22,Morning
5382,22:37:58,22,37,Evening
5383,04:30:46,4,30,Morning
5384,06:56:36,6,56,Morning
5385,02:54:27,2,54,Morning
5386,14:04:06,14,4,Afternoon
5387,05:50:07,5,50,Morning
5388,18:54:39,18,54,Evening
5389,14:59:12,14,59,Afternoon
5390,16:07:45,16,7,Afternoon
5391,09:29:29,9,29,Morning
5392,04:40:29,4,40,Morning
5393,01:15:22,1,15,Morning
5394,09:48:39,9,48,Morning
5395,08:27:53,8,27,Morning
5396,02:08:19,2,8,Morning
5397,18:56:05,18,56,Evening
5398,11:14:15,11,14,Morning
5399,04:50:41,4,50,Morning
5400,08:31:56,8,31,Morning
5401,05:02:59,5,2,Morning
5402,04:23:02,4,23,Morning
5403,22:36:03,22,36,Evening
5404,20:49:27,20,49,Evening
5405,02:38:16,2,38,Morning
5406,10:53:58,10,53,Morning
5407,12:47:05,12,47,Afternoon
5408,06:32:43,6,32,Morning
5409,03:27:00,3,27,Morning
5410,15:10:10,15,10,Afternoon
5411,01:28:35,1,28,Morning
5412,19:41:57,19,41,Evening
5413,20:50:33,20,50,Evening
5414,21:57:10,21,57,Evening
5415,17:45:10,17,45,Afternoon
5416,16:56:12,16,56,Afternoon
5417,15:31:59,15,31,Afternoon
5418,22:54:46,22,54,Evening
5419,22:34:48,22,34,Evening
5420,01:08:52,1,8,Morning
5421,11:33:18,11,33,Morning
5422,05:42:31,5,42,Morning
5423,18:56:46,18,56,Evening
5424,20:48:20,20,48,Evening
5425,07:18:16,7,18,Morning
5426,05:01:06,5,1,Morning
5427,08:01:32,8,1,Morning
5428,20:59:37,20,59,Evening
5429,20:43:10,20,43,Evening
5430,21:26:13,21,26,Evening
5431,21:11:33,21,11,Evening
5432,17:59:31,17,59,Afternoon
5433,07:38:04,7,38,Morning
5434,21:37:45,21,37,Evening
5435,07:13:58,7,13,Morning
5436,10:10:22,10,10,Morning
5437,02:45:01,2,45,Morning
5438,23:01:50,23,1,Evening
5439,13:51:02,13,51,Afternoon
5440,09:06:46,9,6,Morning
5441,04:54:19,4,54,Morning
5442,06:30:53,6,30,Morning
5443,08:28:18,8,28,Morning
5444,04:31:52,4,31,Morning
5445,00:23:56,0,23,Morning
5446,16:20:13,16,20,Afternoon
5447,12:46:26,12,46,Afternoon
5448,14:46:17,14,46,Afternoon
5449,02:35:05,2,35,Morning
5450,09:04:06,9,4,Morning
5451,21:08:46,21,8,Evening
5452,11:13:50,11,13,Morning
5453,19:04:19,19,4,Evening
5454,01:09:18,1,9,Morning
5455,20:37:16,20,37,Evening
5456,21:07:47,21,7,Evening
5457,02:44:39,2,44,Morning
5458,01:32:23,1,32,Morning
5459,13:18:44,13,18,Afternoon
5460,11:45:48,11,45,Morning
5461,23:21:57,23,21,Evening
5462,10:11:19,10,11,Morning
5463,21:58:38,21,58,Evening
5464,08:24:36,8,24,Morning
5465,01:19:59,1,19,Morning
5466,08:47:48,8,47,Morning
5467,01:08:31,1,8,Morning
5468,20:09:11,20,9,Evening
5469,20:06:32,20,6,Evening
5470,04:34:50,4,34,Morning
5471,09:46:34,9,46,Morning
5472,14:51:56,14,51,Afternoon
5473,12:15:04,12,15,Afternoon
5474,10:35:30,10,35,Morning
5475,19:30:29,19,30,Evening
5476,08:19:14,8,19,Morning
5477,06:00:52,6,0,Morning
5478,14:12:43,14,12,Afternoon
5479,04:05:51,4,5,Morning
5480,18:19:21,18,19,Evening
5481,00:50:44,0,50,Morning
5482,03:11:20,3,11,Morning
5483,18:10:39,18,10,Evening
5484,12:11:14,12,11,Afternoon
5485,18:32:55,18,32,Evening
5486,01:49:26,1,49,Morning
5487,00:50:06,0,50,Morning
5488,20:09:21,20,9,Evening
5489,05:23:43,5,23,Morning
5490,09:25:52,9,25,Morning
5491,08:38:59,8,38,Morning
5492,16:54:17,16,54,Afternoon
5493,20:27:18,20,27,Evening
5494,20:10:52,20,10,Evening
5495,03:35:37,3,35,Morning
5496,01:13:03,1,13,Morning
5497,19:27:23,19,27,Evening
5498,04:05:35,4,5,Morning
5499,16:38:39,16,38,Afternoon
5500,22:47:35,22,47,Evening
5501,18:46:01,18,46,Evening
5502,23:44:15,23,44,Evening
5503,10:27:02,10,27,Morning
5504,10:35:35,10,35,Morning
5505,23:31:17,23,31,Evening
5506,01:02:53,1,2,Morning
5507,06:55:56,6,55,Morning
5508,12:23:08,12,23,Afternoon
5509,19:36:25,19,36,Evening
5510,05:41:51,5,41,Morning
5511,21:04:53,21,4,Evening
5512,15:41:43,15,41,Afternoon
5513,09:41:29,9,41,Morning
5514,12:41:18,12,41,Afternoon
5515,16:44:22,16,44,Afternoon
5516,01:18:01,1,18,Morning
5517,22:18:11,22,18,Evening
5518,18:20:08,18,20,Evening
5519,03:48:10,3,48,Morning
5520,01:47:53,1,47,Morning
5521,11:28:18,11,28,Morning
5522,05:11:09,5,11,Morning
5523,22:46:38,22,46,Evening
5524,05:49:03,5,49,Morning
5525,10:46:25,10,46,Morning
5526,17:37:07,17,37,Afternoon
5527,17:13:21,17,13,Afternoon
5528,17:08:44,17,8,Afternoon
5529,03:00:32,3,0,Morning
5530,01:29:45,1,29,Morning
5531,04:05:08,4,5,Morning
5532,16:16:40,16,16,Afternoon
5533,06:30:38,6,30,Morning
5534,22:59:07,22,59,Evening
5535,22:15:07,22,15,Evening
5536,16:41:02,16,41,Afternoon
5537,18:10:28,18,10,Evening
5538,10:02:33,10,2,Morning
5539,06:14:00,6,14,Morning
5540,09:02:36,9,2,Morning
5541,18:52:43,18,52,Evening
5542,01:49:23,1,49,Morning
5543,22:12:03,22,12,Evening
5544,01:37:20,1,37,Morning
5545,06:43:14,6,43,Morning
5546,18:03:40,18,3,Evening
5547,13:01:01,13,1,Afternoon
5548,06:14:08,6,14,Morning
5549,06:32:08,6,32,Morning
5550,01:12:32,1,12,Morning
5551,00:03:04,0,3,Morning
5552,02:53:04,2,53,Morning
5553,05:40:49,5,40,Morning
5554,15:38:53,15,38,Afternoon
5555,02:53:46,2,53,Morning
5556,02:05:04,2,5,Morning
5557,15:42:58,15,42,Afternoon
5558,16:10:09,16,10,Afternoon
5559,09:16:08,9,16,Morning
5560,14:29:45,14,29,Afternoon
5561,22:17:01,22,17,Evening
5562,02:25:24,2,25,Morning
5563,01:24:44,1,24,Morning
5564,09:40:10,9,40,Morning
5565,22:51:17,22,51,Evening
5566,22:51:37,22,51,Evening
5567,05:47:52,5,47,Morning
5568,21:55:50,21,55,Evening
5569,19:32:13,19,32,Evening
5570,00:43:16,0,43,Morning
5571,04:46:07,4,46,Morning
5572,21:28:51,21,28,Evening
5573,22:22:00,22,22,Evening
5574,16:12:06,16,12,Afternoon
5575,21:34:30,21,34,Evening
5576,11:40:02,11,40,Morning
5577,04:03:38,4,3,Morning
5578,23:16:36,23,16,Evening
5579,03:53:06,3,53,Morning
5580,00:58:46,0,58,Morning
5581,12:19:21,12,19,Afternoon
5582,10:38:06,10,38,Morning
5583,08:12:13,8,12,Morning
5584,05:05:16,5,5,Morning
5585,02:24:59,2,24,Morning
5586,16:14:25,16,14,Afternoon
5587,04:37:53,4,37,Morning
5588,06:29:55,6,29,Morning
5589,06:35:07,6,35,Morning
5590,23:32:29,23,32,Evening
5591,21:05:37,21,5,Evening
5592,15:40:16,15,40,Afternoon
5593,02:25:58,2,25,Morning
5594,18:36:49,18,36,Evening
5595,03:41:21,3,41,Morning
5596,09:02:28,9,2,Morning
5597,05:06:11,5,6,Morning
5598,21:33:13,21,33,Evening
5599,05:27:24,5,27,Morning
5600,06:37:54,6,37,Morning
5601,03:58:01,3,58,Morning
5602,19:06:27,19,6,Evening
5603,06:11:29,6,11,Morning
5604,01:24:14,1,24,Morning
5605,08:08:32,8,8,Morning
5606,06:14:43,6,14,Morning
5607,11:59:48,11,59,Morning
5608,03:36:52,3,36,Morning
5609,12:31:16,12,31,Afternoon
5610,13:26:42,13,26,Afternoon
5611,08:54:36,8,54,Morning
5612,22:18:57,22,18,Evening
5613,20:52:44,20,52,Evening
5614,20:37:44,20,37,Evening
5615,12:09:33,12,9,Afternoon
5616,14:29:18,14,29,Afternoon
5617,07:56:10,7,56,Morning
5618,16:26:24,16,26,Afternoon
5619,20:10:13,20,10,Evening
5620,16:09:54,16,9,Afternoon
5621,09:25:59,9,25,Morning
5622,12:39:48,12,39,Afternoon
5623,19:03:02,19,3,Evening
5624,03:31:43,3,31,Morning
5625,13:44:16,13,44,Afternoon
5626,15:24:51,15,24,Afternoon
5627,02:14:03,2,14,Morning
5628,18:59:00,18,59,Evening
5629,02:49:36,2,49,Morning
5630,08:39:34,8,39,Morning
5631,22:57:12,22,57,Evening
5632,07:11:49,7,11,Morning
5633,12:15:58,12,15,Afternoon
5634,02:19:26,2,19,Morning
5635,23:38:45,23,38,Evening
5636,15:05:37,15,5,Afternoon
5637,16:28:51,16,28,Afternoon
5638,17:16:37,17,16,Afternoon
5639,08:00:42,8,0,Morning
5640,04:50:58,4,50,Morning
5641,18:09:42,18,9,Evening
5642,20:38:39,20,38,Evening
5643,03:06:10,3,6,Morning
5644,22:15:45,22,15,Evening
5645,04:30:08,4,30,Morning
5646,09:46:18,9,46,Morning
5647,21:59:32,21,59,Evening
5648,04:09:50,4,9,Morning
5649,20:37:01,20,37,Evening
5650,22:01:54,22,1,Evening
5651,12:45:59,12,45,Afternoon
5652,07:27:42,7,27,Morning
5653,07:34:33,7,34,Morning
5654,11:48:20,11,48,Morning
5655,01:05:56,1,5,Morning
5656,01:23:20,1,23,Morning
5657,15:51:12,15,51,Afternoon
5658,14:34:59,14,34,Afternoon
5659,19:13:31,19,13,Evening
5660,03:35:07,3,35,Morning
5661,23:40:20,23,40,Evening
5662,14:32:11,14,32,Afternoon
5663,22:24:32,22,24,Evening
5664,19:06:23,19,6,Evening
5665,19:25:51,19,25,Evening
5666,14:35:09,14,35,Afternoon
5667,01:47:52,1,47,Morning
5668,06:04:19,6,4,Morning
5669,02:17:42,2,17,Morning
5670,04:19:14,4,19,Morning
5671,01:56:48,1,56,Morning
5672,22:26:39,22,26,Evening
5673,04:30:38,4,30,Morning
5674,04:45:53,4,45,Morning
5675,16:29:13,16,29,Afternoon
5676,14:28:12,14,28,Afternoon
5677,11:59:12,11,59,Morning
5678,06:44:43,6,44,Morning
5679,21:27:03,21,27,Evening
5680,15:15:57,15,15,Afternoon
5681,08:01:27,8,1,Morning
5682,12:49:32,12,49,Afternoon
5683,01:12:35,1,12,Morning
5684,09:21:41,9,21,Morning
5685,11:32:14,11,32,Morning
5686,19:50:42,19,50,Evening
5687,17:01:14,17,1,Afternoon
5688,21:41:48,21,41,Evening
5689,03:24:39,3,24,Morning
5690,21:09:07,21,9,Evening
5691,02:17:41,2,17,Morning
5692,01:14:34,1,14,Morning
5693,22:49:34,22,49,Evening
5694,01:19:47,1,19,Morning
5695,20:23:18,20,23,Evening
5696,16:09:37,16,9,Afternoon
5697,02:57:43,2,57,Morning
5698,06:19:00,6,19,Morning
5699,00:33:55,0,33,Morning
5700,15:57:23,15,57,Afternoon
5701,18:43:08,18,43,Evening
5702,14:32:15,14,32,Afternoon
5703,17:49:25,17,49,Afternoon
5704,02:18:23,2,18,Morning
5705,13:42:14,13,42,Afternoon
5706,15:31:32,15,31,Afternoon
5707,16:59:56,16,59,Afternoon
5708,18:15:00,18,15,Evening
5709,11:02:06,11,2,Morning
5710,08:31:34,8,31,Morning
5711,08:40:53,8,40,Morning
5712,06:43:50,6,43,Morning
5713,14:59:34,14,59,Afternoon
5714,17:39:05,17,39,Afternoon
5715,04:42:05,4,42,Morning
5716,01:40:33,1,40,Morning
5717,07:30:25,7,30,Morning
5718,06:32:13,6,32,Morning
5719,12:44:57,12,44,Afternoon
5720,05:49:58,5,49,Morning
5721,17:00:48,17,0,Afternoon
5722,06:24:17,6,24,Morning
5723,22:00:44,22,0,Evening
5724,23:13:28,23,13,Evening
5725,19:37:11,19,37,Evening
5726,18:39:33,18,39,Evening
5727,10:45:34,10,45,Morning
5728,17:14:32,17,14,Afternoon
5729,17:49:35,17,49,Afternoon
5730,17:43:03,17,43,Afternoon
5731,19:38:59,19,38,Evening
5732,14:10:42,14,10,Afternoon
5733,14:32:37,14,32,Afternoon
5734,02:24:29,2,24,Morning
5735,18:51:42,18,51,Evening
5736,05:15:10,5,15,Morning
5737,00:06:06,0,6,Morning
5738,02:45:07,2,45,Morning
5739,09:06:20,9,6,Morning
5740,16:04:39,16,4,Afternoon
5741,23:39:19,23,39,Evening
5742,09:44:45,9,44,Morning
5743,18:11:39,18,11,Evening
5744,05:40:26,5,40,Morning
5745,02:04:45,2,4,Morning
5746,13:45:27,13,45,Afternoon
5747,17:56:40,17,56,Afternoon
5748,22:37:19,22,37,Evening
5749,19:05:48,19,5,Evening
5750,16:15:28,16,15,Afternoon
5751,07:43:19,7,43,Morning
5752,12:52:19,12,52,Afternoon
5753,16:11:00,16,11,Afternoon
5754,04:07:57,4,7,Morning
5755,06:52:03,6,52,Morning
5756,03:35:43,3,35,Morning
5757,10:13:04,10,13,Morning
5758,05:40:55,5,40,Morning
5759,19:50:48,19,50,Evening
5760,08:19:34,8,19,Morning
5761,07:36:11,7,36,Morning
5762,01:05:36,1,5,Morning
5763,07:52:48,7,52,Morning
5764,19:02:11,19,2,Evening
5765,10:51:37,10,51,Morning
5766,14:07:39,14,7,Afternoon
5767,18:07:08,18,7,Evening
5768,06:09:10,6,9,Morning
5769,06:07:41,6,7,Morning
5770,08:06:18,8,6,Morning
5771,15:46:30,15,46,Afternoon
5772,04:20:48,4,20,Morning
5773,17:09:39,17,9,Afternoon
5774,10:11:12,10,11,Morning
5775,03:49:46,3,49,Morning
5776,02:43:35,2,43,Morning
5777,03:49:54,3,49,Morning
5778,08:43:43,8,43,Morning
5779,05:55:02,5,55,Morning
5780,16:57:44,16,57,Afternoon
5781,23:39:00,23,39,Evening
5782,07:43:55,7,43,Morning
5783,14:38:34,14,38,Afternoon
5784,18:37:15,18,37,Evening
5785,06:36:54,6,36,Morning
5786,06:41:29,6,41,Morning
5787,20:19:22,20,19,Evening
5788,15:30:31,15,30,Afternoon
5789,09:05:46,9,5,Morning
5790,22:41:13,22,41,Evening
5791,14:25:40,14,25,Afternoon
5792,10:07:56,10,7,Morning
5793,07:18:03,7,18,Morning
5794,00:29:29,0,29,Morning
5795,11:44:38,11,44,Morning
5796,13:03:14,13,3,Afternoon
5797,17:28:18,17,28,Afternoon
5798,04:20:34,4,20,Morning
5799,03:02:45,3,2,Morning
5800,15:24:59,15,24,Afternoon
5801,07:00:36,7,0,Morning
5802,01:43:38,1,43,Morning
5803,20:33:51,20,33,Evening
5804,17:47:37,17,47,Afternoon
5805,21:50:09,21,50,Evening
5806,21:21:47,21,21,Evening
5807,23:05:30,23,5,Evening
5808,03:07:06,3,7,Morning
5809,02:47:26,2,47,Morning
5810,10:18:37,10,18,Morning
5811,01:22:45,1,22,Morning
5812,16:31:18,16,31,Afternoon
5813,21:54:32,21,54,Evening
5814,23:42:59,23,42,Evening
5815,16:33:33,16,33,Afternoon
5816,12:37:32,12,37,Afternoon
5817,01:50:54,1,50,Morning
5818,08:41:20,8,41,Morning
5819,15:35:41,15,35,Afternoon
5820,18:51:34,18,51,Evening
5821,07:23:03,7,23,Morning
5822,01:46:00,1,46,Morning
5823,14:59:28,14,59,Afternoon
5824,01:59:19,1,59,Morning
5825,08:55:51,8,55,Morning
5826,00:08:38,0,8,Morning
5827,04:37:32,4,37,Morning
5828,21:47:41,21,47,Evening
5829,20:57:02,20,57,Evening
5830,21:23:21,21,23,Evening
5831,21:19:17,21,19,Evening
5832,00:38:55,0,38,Morning
5833,02:14:43,2,14,Morning
5834,19:06:52,19,6,Evening
5835,14:30:37,14,30,Afternoon
5836,01:50:13,1,50,Morning
5837,11:15:40,11,15,Morning
5838,21:10:02,21,10,Evening
5839,07:17:35,7,17,Morning
5840,23:47:46,23,47,Evening
5841,05:15:46,5,15,Morning
5842,05:42:27,5,42,Morning
5843,23:40:37,23,40,Evening
5844,01:36:09,1,36,Morning
5845,06:54:43,6,54,Morning
5846,17:02:20,17,2,Afternoon
5847,21:59:59,21,59,Evening
5848,09:46:02,9,46,Morning
5849,23:52:04,23,52,Evening
5850,09:17:14,9,17,Morning
5851,06:08:22,6,8,Morning
5852,05:58:56,5,58,Morning
5853,18:49:30,18,49,Evening
5854,13:59:48,13,59,Afternoon
5855,14:06:15,14,6,Afternoon
5856,08:39:07,8,39,Morning
5857,14:02:06,14,2,Afternoon
5858,19:01:04,19,1,Evening
5859,16:39:58,16,39,Afternoon
5860,11:13:02,11,13,Morning
5861,05:34:59,5,34,Morning
5862,10:28:59,10,28,Morning
5863,02:19:49,2,19,Morning
5864,04:49:12,4,49,Morning
5865,08:50:28,8,50,Morning
5866,18:54:00,18,54,Evening
5867,15:46:35,15,46,Afternoon
5868,16:17:00,16,17,Afternoon
5869,15:51:54,15,51,Afternoon
5870,11:18:31,11,18,Morning
5871,09:21:31,9,21,Morning
5872,18:08:02,18,8,Evening
5873,16:46:00,16,46,Afternoon
5874,02:50:46,2,50,Morning
5875,16:29:55,16,29,Afternoon
5876,08:25:40,8,25,Morning
5877,23:34:34,23,34,Evening
5878,13:58:20,13,58,Afternoon
5879,00:51:26,0,51,Morning
5880,04:07:40,4,7,Morning
5881,04:43:33,4,43,Morning
5882,02:03:27,2,3,Morning
5883,09:19:02,9,19,Morning
5884,06:55:35,6,55,Morning
5885,09:28:31,9,28,Morning
5886,15:42:30,15,42,Afternoon
5887,21:01:37,21,1,Evening
5888,21:22:35,21,22,Evening
5889,05:21:23,5,21,Morning
5890,18:27:50,18,27,Evening
5891,22:05:52,22,5,Evening
5892,10:37:13,10,37,Morning
5893,06:18:15,6,18,Morning
5894,00:25:05,0,25,Morning
5895,01:29:23,1,29,Morning
5896,13:31:48,13,31,Afternoon
5897,00:16:50,0,16,Morning
5898,06:42:05,6,42,Morning
5899,02:36:09,2,36,Morning
5900,19:16:33,19,16,Evening
5901,20:56:40,20,56,Evening
5902,21:00:56,21,0,Evening
5903,12:15:38,12,15,Afternoon
5904,14:50:20,14,50,Afternoon
5905,18:54:49,18,54,Evening
5906,04:18:09,4,18,Morning
5907,16:36:29,16,36,Afternoon
5908,13:48:23,13,48,Afternoon
5909,21:17:05,21,17,Evening
5910,00:50:51,0,50,Morning
5911,10:34:50,10,34,Morning
5912,08:00:05,8,0,Morning
5913,00:42:35,0,42,Morning
5914,18:19:54,18,19,Evening
5915,04:27:46,4,27,Morning
5916,01:18:41,1,18,Morning
5917,21:39:42,21,39,Evening
5918,01:45:04,1,45,Morning
5919,11:56:07,11,56,Morning
5920,21:52:43,21,52,Evening
5921,11:14:22,11,14,Morning
5922,19:57:14,19,57,Evening
5923,13:55:55,13,55,Afternoon
5924,21:04:02,21,4,Evening
5925,00:43:09,0,43,Morning
5926,10:17:58,10,17,Morning
5927,03:46:41,3,46,Morning
5928,17:35:27,17,35,Afternoon
5929,01:06:10,1,6,Morning
5930,19:18:55,19,18,Evening
5931,10:02:56,10,2,Morning
5932,11:35:30,11,35,Morning
5933,22:49:28,22,49,Evening
5934,03:43:05,3,43,Morning
5935,01:39:10,1,39,Morning
5936,14:43:29,14,43,Afternoon
5937,06:29:58,6,29,Morning
5938,07:01:17,7,1,Morning
5939,07:26:01,7,26,Morning
5940,17:53:55,17,53,Afternoon
5941,17:45:44,17,45,Afternoon
5942,08:45:33,8,45,Morning
5943,20:02:03,20,2,Evening
5944,06:21:20,6,21,Morning
5945,11:35:53,11,35,Morning
5946,22:56:37,22,56,Evening
5947,00:26:01,0,26,Morning
5948,14:46:45,14,46,Afternoon
5949,16:36:50,16,36,Afternoon
5950,17:54:42,17,54,Afternoon
5951,23:54:26,23,54,Evening
5952,07:52:10,7,52,Morning
5953,04:28:59,4,28,Morning
5954,09:09:37,9,9,Morning
5955,01:23:03,1,23,Morning
5956,17:54:40,17,54,Afternoon
5957,13:37:09,13,37,Afternoon
5958,10:12:14,10,12,Morning
5959,11:53:57,11,53,Morning
5960,20:39:14,20,39,Evening
5961,21:14:14,21,14,Evening
5962,18:33:06,18,33,Evening
5963,01:19:18,1,19,Morning
5964,18:48:19,18,48,Evening
5965,22:57:53,22,57,Evening
5966,06:03:52,6,3,Morning
5967,00:31:08,0,31,Morning
5968,11:37:42,11,37,Morning
5969,05:28:48,5,28,Morning
5970,11:04:17,11,4,Morning
5971,07:49:43,7,49,Morning
5972,05:15:40,5,15,Morning
5973,01:28:00,1,28,Morning
5974,00:36:04,0,36,Morning
5975,22:07:04,22,7,Evening
5976,05:06:45,5,6,Morning
5977,00:47:01,0,47,Morning
5978,15:18:10,15,18,Afternoon
5979,06:15:16,6,15,Morning
5980,12:54:14,12,54,Afternoon
5981,21:35:14,21,35,Evening
5982,22:57:13,22,57,Evening
5983,22:07:12,22,7,Evening
5984,19:11:21,19,11,Evening
5985,06:53:18,6,53,Morning
5986,00:14:23,0,14,Morning
5987,04:29:08,4,29,Morning
5988,15:07:39,15,7,Afternoon
5989,23:09:05,23,9,Evening
5990,23:23:44,23,23,Evening
5991,18:23:09,18,23,Evening
5992,02:15:29,2,15,Morning
5993,05:50:53,5,50,Morning
5994,10:20:04,10,20,Morning
5995,11:44:00,11,44,Morning
5996,16:58:22,16,58,Afternoon
5997,02:18:11,2,18,Morning
5998,04:31:25,4,31,Morning
5999,17:06:29,17,6,Afternoon
6000,15:06:31,15,6,Afternoon
6001,00:26:47,0,26,Morning
6002,00:49:13,0,49,Morning
6003,12:29:01,12,29,Afternoon
6004,19:51:09,19,51,Evening
6005,21:22:02,21,22,Evening
6006,17:08:03,17,8,Afternoon
6007,19:30:18,19,30,Evening
6008,03:05:54,3,5,Morning
6009,02:30:47,2,30,Morning
6010,03:58:43,3,58,Morning
6011,16:18:50,16,18,Afternoon
6012,07:18:12,7,18,Morning
6013,20:57:33,20,57,Evening
6014,21:01:21,21,1,Evening
6015,10:58:11,10,58,Morning
6016,13:42:16,13,42,Afternoon
6017,04:41:45,4,41,Morning
6018,08:24:33,8,24,Morning
6019,07:17:14,7,17,Morning
6020,21:54:45,21,54,Evening
6021,09:02:53,9,2,Morning
6022,17:52:00,17,52,Afternoon
6023,03:08:50,3,8,Morning
6024,22:21:56,22,21,Evening
6025,20:09:13,20,9,Evening
6026,04:26:51,4,26,Morning
6027,16:56:25,16,56,Afternoon
6028,10:38:12,10,38,Morning
6029,01:27:30,1,27,Morning
6030,06:28:09,6,28,Morning
6031,09:11:27,9,11,Morning
6032,19:40:15,19,40,Evening
6033,16:57:20,16,57,Afternoon
6034,16:21:40,16,21,Afternoon
6035,04:18:14,4,18,Morning
6036,12:32:46,12,32,Afternoon
6037,07:02:13,7,2,Morning
6038,09:10:50,9,10,Morning
6039,22:06:06,22,6,Evening
6040,13:21:10,13,21,Afternoon
6041,01:26:06,1,26,Morning
6042,01:58:41,1,58,Morning
6043,04:04:37,4,4,Morning
6044,15:42:41,15,42,Afternoon
6045,22:45:09,22,45,Evening
6046,10:27:44,10,27,Morning
6047,06:14:03,6,14,Morning
6048,13:40:12,13,40,Afternoon
6049,20:54:36,20,54,Evening
6050,03:29:19,3,29,Morning
6051,18:07:11,18,7,Evening
6052,06:02:27,6,2,Morning
6053,20:25:09,20,25,Evening
6054,13:28:23,13,28,Afternoon
6055,09:14:01,9,14,Morning
6056,00:00:58,0,0,Morning
6057,18:56:12,18,56,Evening
6058,04:07:14,4,7,Morning
6059,07:33:10,7,33,Morning
6060,20:13:52,20,13,Evening
6061,00:44:34,0,44,Morning
