Transaction_ID,Invoice_No,Transaction_Date,Transaction_Time,Time_Zone,Transaction_Type,Transaction_Status,Customer_ID,Customer_Type,Customer_Age,Customer_Gender,Loyalty_Points,Product_ID,Product_Name,Company_Name,Product_Category,Brand_Type,Unit_Type,Shelf_Life_Days,Barcode,Supplier_ID,Supplier_Region,Delivery_Status,Transport_Mode,Delivery_Cost,Opening_Stock,Stock_Received,Stock_Sold,Stock_Damaged,Reorder_Level,Cost_Price,Selling_Price,Discount_Percentage,Tax_Percentage,Quantity_Sold,Payment_Method,Payment_Status,Amount_Paid,Outstanding_Debt,Store_ID,Store_Location,Store_Size_SqFt,Daily_Footfall,Staff_On_Duty,Store_Rating,Peak_Hour_Flag,Credit_Allowed,Gross_Sales,Net_Sales
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6439.0,INV850895,2024-09-12,0 days 03:45:00,PST,Sale,Completed,24517.0,Occasional,51.0,Female,256.0,9873.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Piece,40.0,211662422045,722.0,South,Cancelled,Van,200.0,347.0,113.0,42.0,3.0,38.0,43.74,735.37,6.52,18.0,3.0,UPI,Paid,4780.6,5000.0,9.0,Village,4163.0,839.0,19.0,4.2,True,False,2206.11,2062.271628
6440.0,INV567593,2023-11-26,0 days 18:17:21,GMT,Return,Cancelled,32969.0,Occasional,70.0,Female,5691.0,1397.0,Laundry Detergent,Surf Excel,Home Care,International,Piece,386.0,964267363680,633.0,East,Cancelled,Van,200.0,397.0,113.0,36.0,4.0,43.0,330.18,296.26,4.59,5.0,4.0,Cash,Paid,3559.78,0.0,13.0,Town,3178.0,1412.0,13.0,4.5,True,False,1185.04,1130.6466639999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6442.0,INV880422,2023-04-05,0 days 19:30:33,PST,Sale,Completed,25783.0,Wholesale,20.0,Female,7755.0,1440.0,Milk Chocolate Bar,Cadbury,Confectionery,International,Piece,598.0,404245936119,748.0,East,Delayed,Truck,400.0,196.0,177.0,10.0,2.0,60.0,249.82,398.03,3.15,12.0,9.0,Card,Paid,1822.01,0.0,6.0,Village,5889.0,463.0,24.0,3.7,True,False,3582.2699999999995,3469.4284949999997
6443.0,INV807265,2024-09-08,0 days 14:19:02,EST,Return,Pending,41107.0,Occasional,49.0,Male,2093.0,8894.0,Digestive Biscuits,Britannia,Snacks,International,Litre,134.0,626853529250,543.0,West,Delayed,Bike,200.0,192.0,139.0,48.0,0.0,37.0,342.33,141.48,3.28,5.0,6.0,UPI,Paid,3087.0,3000.0,28.0,Town,1310.0,598.0,5.0,4.7,True,True,848.8799999999999,821.0367359999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445.0,INV433864,2023-03-08,0 days 16:32:27,EST,Return,Completed,24789.0,Occasional,33.0,Female,14.0,5685.0,Milk Chocolate Bar,Cadbury,Confectionery,Local,Kg,650.0,163949310830,588.0,North,Delivered,Truck,600.0,464.0,77.0,28.0,1.0,92.0,227.33,125.42,13.73,18.0,8.0,Wallet,Paid,3026.29,3000.0,14.0,City,4524.0,1396.0,13.0,3.3,True,False,1003.36,865.5986720000001
6446.0,INV716708,2024-05-10,0 days 17:15:51,IST,Sale,Cancelled,38645.0,Regular,34.0,Female,2896.0,1991.0,Milk Chocolate Bar,Cadbury,Confectionery,International,Litre,579.0,751569016084,839.0,West,Delivered,Truck,600.0,256.0,57.0,40.0,1.0,57.0,163.21,307.55,25.76,18.0,1.0,UPI,Paid,1043.21,5000.0,5.0,Village,1211.0,1594.0,23.0,3.5,False,False,307.55,228.32512
6447.0,INV908856,2023-07-10,0 days 02:00:22,GMT,Sale,Cancelled,19810.0,Occasional,70.0,Female,2675.0,8614.0,Digestive Biscuits,Britannia,Snacks,Local,Piece,661.0,998744006605,726.0,West,Cancelled,Van,400.0,280.0,164.0,10.0,2.0,114.0,298.46,800.25,7.08,5.0,7.0,Card,Pending,944.37,5000.0,14.0,Village,4035.0,1453.0,8.0,4.4,False,False,5601.75,5205.1461
6448.0,INV479039,2024-01-01,0 days 02:12:13,EST,Return,Completed,23214.0,Wholesale,29.0,Female,4107.0,8024.0,Bath Soap Herbal,Pears,Personal Care,Local,Litre,697.0,325754015352,752.0,East,Delayed,Van,600.0,217.0,116.0,21.0,1.0,52.0,367.81,230.41,29.07,18.0,4.0,Card,Paid,3534.59,1000.0,25.0,Town,4433.0,103.0,21.0,3.5,True,True,921.64,653.719252
,,2024-06-04,,GMT,,Cancelled,15121.0,Regular,,,,,,Tata Tea,Beverages,National,Piece,,,,,Delayed,,200.0,358.0,151.0,3.0,2.0,,,,4.71,,8.0,,Pending,,3000.0,13.0,Village,796.0,1094.0,,3.5,True,False,2887.28,
6450.0,INV814164,2023-04-27,0 days 21:47:17,EST,Return,Cancelled,39482.0,Occasional,21.0,Female,2124.0,3696.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,National,Litre,671.0,597403861885,751.0,East,Delivered,Truck,600.0,225.0,59.0,12.0,4.0,52.0,179.43,573.82,24.0,5.0,8.0,Wallet,Paid,3545.52,3000.0,3.0,Village,5035.0,1560.0,22.0,3.3,True,False,4590.56,3488.8256
6451.0,INV734919,2023-09-24,0 days 01:55:40,GMT,Return,Completed,42472.0,Regular,73.0,Female,4637.0,1143.0,Milk Chocolate Bar,Cadbury,Confectionery,International,Litre,73.0,127005902011,835.0,North,Delivered,Van,800.0,200.0,14.0,5.0,3.0,68.0,156.38,160.93,23.74,18.0,9.0,UPI,Pending,4240.53,1000.0,23.0,Town,5137.0,538.0,8.0,4.7,False,False,1448.3700000000001,1104.5269620000001
6452.0,INV811139,2024-09-02,0 days 23:29:50,EST,Return,Cancelled,19000.0,Regular,33.0,Female,3785.0,9521.0,Digestive Biscuits,Britannia,Snacks,Local,Litre,223.0,749091799572,566.0,South,Delayed,Truck,800.0,331.0,30.0,26.0,1.0,82.0,229.43,756.8,12.54,12.0,4.0,Cash,Paid,467.69,1000.0,13.0,City,3615.0,1429.0,21.0,3.3,False,False,3027.2,2647.58912
6453.0,INV169078,2024-04-29,0 days 16:25:45,GMT,Return,Completed,41087.0,Regular,35.0,Male,995.0,1783.0,Laundry Detergent,Surf Excel,Home Care,National,Piece,691.0,893754473215,633.0,South,Delayed,Bike,800.0,335.0,114.0,27.0,4.0,51.0,182.06,808.92,27.18,18.0,9.0,Cash,Pending,2732.34,1000.0,2.0,Village,3573.0,174.0,12.0,4.1,True,False,7280.28,5301.499895999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455.0,INV375185,2023-10-25,0 days 15:58:40,GMT,Return,Completed,44106.0,Occasional,37.0,Male,6984.0,7450.0,Basmati Rice Premium,India Gate,Grains,National,Kg,639.0,544683796403,724.0,North,Delivered,Van,200.0,266.0,169.0,38.0,4.0,63.0,76.25,574.88,15.56,12.0,3.0,UPI,Pending,2378.38,3000.0,16.0,City,703.0,1611.0,12.0,2.5,False,False,1724.6399999999999,1456.286016
6456.0,INV862470,2023-06-13,0 days 01:15:44,IST,Return,Cancelled,11321.0,Wholesale,70.0,Female,4145.0,3874.0,Toothpaste Gel,Colgate,Personal Care,International,Piece,66.0,831384034548,767.0,South,Delayed,Truck,800.0,255.0,138.0,13.0,4.0,116.0,30.21,636.63,4.88,18.0,9.0,Cash,Pending,2009.91,0.0,1.0,City,3330.0,1663.0,17.0,3.2,False,False,5729.67,5450.0621040000005
6457.0,INV980515,2024-01-11,0 days 15:13:32,IST,Sale,Completed,28038.0,Regular,26.0,Female,1665.0,3051.0,Toothpaste Gel,Colgate,Personal Care,Local,Piece,342.0,946973058615,565.0,South,Delivered,Truck,200.0,160.0,124.0,26.0,2.0,35.0,348.9,841.06,8.75,12.0,6.0,Cash,Paid,3522.6,5000.0,9.0,Village,1825.0,1081.0,15.0,4.4,False,False,5046.36,4604.8035
6458.0,INV434562,2024-10-14,0 days 19:53:30,IST,Sale,Cancelled,13068.0,Wholesale,33.0,Male,5125.0,4563.0,Potato Chips Salted,Lays,Snacks,Local,Litre,680.0,134077291840,819.0,West,Cancelled,Van,200.0,294.0,72.0,48.0,0.0,88.0,338.46,735.41,0.89,18.0,1.0,Card,Paid,1018.87,5000.0,17.0,Town,3280.0,1213.0,21.0,4.8,True,False,735.41,728.8648509999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460.0,INV475508,2024-07-02,0 days 11:00:18,GMT,Return,Pending,49361.0,Wholesale,46.0,Male,4441.0,1185.0,Dishwash Liquid,Vim,Home Care,International,Kg,683.0,799447197821,865.0,West,Delivered,Bike,200.0,142.0,20.0,41.0,2.0,103.0,142.97,843.5,11.39,12.0,2.0,Card,Pending,1533.53,3000.0,17.0,Town,856.0,1876.0,22.0,4.5,True,False,1687.0,1494.8507
6461.0,INV878245,2023-03-15,0 days 07:04:04,PST,Sale,Cancelled,10791.0,Regular,66.0,Female,3931.0,8013.0,Toothpaste Gel,Colgate,Personal Care,National,Kg,613.0,924345200162,822.0,East,Delayed,Bike,200.0,103.0,19.0,47.0,1.0,41.0,202.96,545.17,2.18,12.0,8.0,Card,Paid,899.8,1000.0,15.0,City,3914.0,1393.0,9.0,3.8,True,True,4361.36,4266.282351999999
6462.0,INV950358,2024-05-22,0 days 23:53:02,PST,Return,Cancelled,20136.0,Regular,47.0,Female,6476.0,9033.0,Tea Powder Strong,Tata Tea,Beverages,International,Kg,622.0,731487195338,832.0,West,Delivered,Truck,600.0,113.0,112.0,8.0,1.0,117.0,275.56,226.48,20.07,5.0,7.0,Wallet,Pending,1504.65,0.0,26.0,Town,5557.0,1944.0,17.0,3.9,True,True,1585.36,1267.178248
6463.0,INV603787,2023-03-14,0 days 15:43:06,GMT,Return,Cancelled,25747.0,Occasional,37.0,Female,2725.0,4865.0,Sunflower Oil 1L,Fortune,Edible Oils,International,Litre,106.0,811787788794,530.0,West,Delivered,Truck,400.0,126.0,111.0,23.0,1.0,34.0,313.06,286.35,29.47,18.0,9.0,Wallet,Paid,4190.09,3000.0,5.0,Village,4142.0,1307.0,14.0,4.9,True,True,2577.15,1817.6638950000001
6464.0,INV488438,2023-11-04,0 days 06:53:09,IST,Return,Pending,10743.0,Occasional,59.0,Female,6987.0,3787.0,Wheat Flour Select,Aashirvaad,Grains,International,Kg,292.0,523419963043,667.0,South,Delayed,Van,400.0,461.0,44.0,40.0,3.0,99.0,149.68,849.26,3.88,5.0,5.0,Wallet,Pending,3191.71,1000.0,4.0,City,5627.0,803.0,19.0,3.2,True,True,4246.3,4081.5435600000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468.0,INV612845,2024-09-06,0 days 17:40:20,GMT,Sale,Completed,26315.0,Occasional,53.0,Female,3986.0,4466.0,Potato Chips Salted,Lays,Snacks,Local,Piece,235.0,235118295450,748.0,South,Cancelled,Bike,400.0,304.0,165.0,25.0,1.0,101.0,272.71,847.38,3.13,12.0,1.0,Cash,Paid,4234.55,3000.0,18.0,Village,3593.0,1860.0,9.0,5.0,True,True,847.38,820.857006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470.0,INV672435,2023-05-31,0 days 10:30:50,GMT,Return,Completed,42961.0,Occasional,18.0,Female,6411.0,4075.0,Toothpaste Gel,Colgate,Personal Care,International,Kg,215.0,552756072921,707.0,East,Delivered,Bike,200.0,498.0,191.0,12.0,2.0,68.0,271.58,186.46,12.68,12.0,3.0,Card,Paid,529.56,5000.0,25.0,Village,1544.0,335.0,18.0,4.5,True,False,559.38,488.45061599999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472.0,INV299528,2023-07-25,0 days 23:54:13,PST,Return,Pending,39838.0,Wholesale,65.0,Female,1331.0,8365.0,Tea Powder Strong,Tata Tea,Beverages,International,Litre,76.0,921685000681,692.0,South,Delayed,Truck,200.0,279.0,45.0,37.0,1.0,60.0,138.48,233.44,11.6,12.0,8.0,UPI,Paid,2846.91,5000.0,23.0,Town,1326.0,1680.0,24.0,3.4,False,True,1867.52,1650.88768
6473.0,INV339192,2023-06-28,0 days 08:49:46,GMT,Sale,Cancelled,24332.0,Occasional,,Female,5836.0,,,Surf Excel,Home Care,International,Piece,156.0,,751.0,West,Delayed,Bike,600.0,219.0,153.0,16.0,2.0,,270.58,826.17,25.77,,6.0,Card,Pending,3193.58,5000.0,29.0,City,5744.0,269.0,,2.8,True,True,4957.0199999999995,3679.5959459999995
6474.0,INV715754,2023-07-16,0 days 20:39:16,IST,Sale,Pending,34793.0,Occasional,36.0,Male,2803.0,3925.0,Digestive Biscuits,Britannia,Snacks,International,Litre,107.0,989805108237,826.0,North,Cancelled,Van,400.0,113.0,78.0,12.0,0.0,109.0,147.0,347.81,13.2,12.0,6.0,UPI,Pending,494.24,1000.0,13.0,Village,864.0,1066.0,14.0,3.4,False,True,2086.86,1811.3944800000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6476.0,INV144773,2024-03-09,0 days 20:45:14,PST,Return,Cancelled,25418.0,Occasional,22.0,Male,4707.0,8173.0,Toothpaste Gel,Colgate,Personal Care,Local,Piece,358.0,241039368456,539.0,North,Delivered,Truck,800.0,386.0,191.0,7.0,3.0,112.0,388.73,814.17,23.33,5.0,6.0,Wallet,Paid,2366.35,5000.0,16.0,Village,4876.0,574.0,23.0,4.7,False,True,4885.0199999999995,3745.344834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478.0,INV470037,2023-07-28,0 days 05:07:57,EST,Return,Pending,31727.0,Regular,73.0,Male,1245.0,6781.0,Potato Chips Salted,Lays,Snacks,National,Piece,599.0,393003442995,830.0,North,Delayed,Truck,800.0,322.0,89.0,9.0,2.0,91.0,311.93,822.72,29.07,12.0,8.0,Wallet,Pending,2225.81,5000.0,10.0,Village,2547.0,668.0,18.0,4.3,True,False,6581.76,4668.442368
6479.0,INV529635,2024-05-07,0 days 12:55:33,EST,Sale,Completed,13903.0,Occasional,57.0,Female,2325.0,7927.0,Refined Sugar,Madhur,Sweeteners,International,Kg,217.0,746880995526,510.0,South,Cancelled,Van,600.0,390.0,53.0,26.0,3.0,106.0,127.9,570.24,18.36,12.0,1.0,UPI,Paid,3444.91,1000.0,1.0,Village,2743.0,1879.0,18.0,4.6,True,False,570.24,465.54393600000003
6480.0,INV587529,2023-05-10,0 days 09:34:29,EST,Return,Completed,22115.0,Wholesale,46.0,Male,7525.0,3015.0,Dishwash Liquid,Vim,Home Care,Local,Kg,620.0,145287070873,540.0,West,Cancelled,Van,200.0,182.0,23.0,38.0,3.0,106.0,290.66,555.09,23.42,18.0,3.0,UPI,Pending,128.45,0.0,27.0,Village,1861.0,1179.0,12.0,4.9,True,True,1665.27,1275.263766
,,2024-10-26,,EST,,Cancelled,17962.0,Occasional,,,,,,Aashirvaad,,National,Kg,,,,,,,400.0,334.0,62.0,,,,,,11.88,,2.0,,Paid,,3000.0,,Village,3053.0,,,5.0,False,False,,
6482.0,INV440124,2023-01-13,0 days 03:24:30,PST,Sale,Completed,22025.0,Regular,46.0,Male,2365.0,3737.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Kg,350.0,584151038959,502.0,North,Delayed,Truck,400.0,204.0,114.0,17.0,0.0,52.0,343.99,125.39,24.49,12.0,4.0,UPI,Paid,1733.24,5000.0,16.0,Village,5800.0,1429.0,9.0,2.8,True,True,501.56,378.727956
6483.0,INV934930,2024-09-25,0 days 21:06:48,IST,Return,Completed,39903.0,Wholesale,32.0,Female,3113.0,8737.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Litre,515.0,568030958312,875.0,South,Delivered,Truck,400.0,392.0,109.0,47.0,2.0,70.0,317.29,663.72,14.84,18.0,8.0,Cash,Pending,4206.83,5000.0,1.0,City,5656.0,1791.0,20.0,4.5,True,False,5309.76,4521.791616
6484.0,INV987600,2025-01-01,0 days 05:45:24,GMT,Return,Pending,26907.0,Wholesale,67.0,Male,3138.0,1710.0,Instant Noodles Pack,Maggi,Packaged Food,National,Piece,401.0,342896406804,829.0,West,Delivered,Truck,800.0,96.0,185.0,22.0,2.0,90.0,169.4,272.02,1.79,18.0,6.0,Cash,Pending,902.57,5000.0,13.0,Village,1545.0,566.0,3.0,3.7,False,False,1632.12,1602.9050519999998
6485.0,INV522829,2023-04-16,0 days 08:26:56,GMT,Return,Completed,13296.0,Wholesale,62.0,Male,2952.0,5694.0,Refined Sugar,Madhur,Sweeteners,International,Litre,696.0,563388760133,696.0,South,Cancelled,Truck,800.0,297.0,191.0,37.0,4.0,35.0,188.78,451.56,7.88,12.0,4.0,Wallet,Paid,2655.78,3000.0,18.0,City,5400.0,822.0,9.0,4.7,True,True,1806.24,1663.908288
6486.0,INV586144,2024-01-10,0 days 09:52:55,PST,Sale,Completed,30863.0,Occasional,48.0,Male,7359.0,2202.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Kg,107.0,492938922091,831.0,North,Delayed,Van,600.0,345.0,12.0,45.0,1.0,79.0,375.79,270.07,0.38,5.0,6.0,Wallet,Paid,3350.84,3000.0,21.0,City,3953.0,1774.0,7.0,4.7,False,False,1620.42,1614.262404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GMT,,,,Wholesale,,,,,,Colgate,,National,Piece,,,,,,,200.0,312.0,157.0,,,,,,24.89,,,,,,,,Town,1796.0,,,,False,False,,
6489.0,INV260101,2024-11-28,0 days 20:18:28,IST,Sale,Cancelled,40145.0,Wholesale,62.0,Female,153.0,9244.0,Toothpaste Gel,Colgate,Personal Care,International,Litre,629.0,776252648801,552.0,North,Cancelled,Bike,600.0,206.0,63.0,39.0,4.0,86.0,51.21,535.07,29.6,18.0,5.0,Card,Paid,4721.76,5000.0,13.0,Town,3815.0,725.0,18.0,3.9,True,True,2675.3500000000004,1883.4464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491.0,INV873701,2024-08-16,0 days 05:22:39,EST,Sale,Completed,30767.0,Wholesale,61.0,Female,3268.0,2406.0,Iodized Cooking Salt,Tata Salt,Essentials,National,Litre,615.0,796427744164,840.0,South,Delivered,Bike,400.0,354.0,137.0,40.0,0.0,92.0,155.18,364.09,3.5,18.0,7.0,Card,Pending,3690.45,5000.0,2.0,Village,3788.0,324.0,3.0,3.7,False,True,2548.6299999999997,2459.42795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493.0,INV504293,2023-07-11,0 days 19:33:12,GMT,Sale,Pending,15430.0,Wholesale,59.0,Male,5726.0,5674.0,Digestive Biscuits,Britannia,Snacks,International,Kg,447.0,545878819220,503.0,South,Cancelled,Bike,600.0,379.0,116.0,23.0,1.0,46.0,375.02,508.33,13.77,18.0,9.0,Wallet,Pending,4950.59,0.0,25.0,City,787.0,549.0,10.0,3.9,True,False,4574.97,3944.9966310000004
6494.0,INV539979,2023-11-21,0 days 10:58:12,GMT,Sale,Cancelled,13880.0,Regular,50.0,Female,7550.0,6456.0,Wheat Flour Select,Aashirvaad,Grains,Local,Kg,435.0,401164385118,702.0,South,Delayed,Truck,600.0,347.0,52.0,38.0,0.0,67.0,204.45,249.92,1.0,5.0,5.0,UPI,Pending,2913.89,3000.0,29.0,Town,1435.0,1460.0,5.0,4.5,True,True,1249.6,1237.1039999999998
6495.0,INV125668,2024-12-26,0 days 20:46:21,GMT,Sale,Pending,10126.0,Wholesale,41.0,Female,6904.0,6302.0,Dishwash Liquid,Vim,Home Care,International,Litre,450.0,127031517807,877.0,North,Delayed,Van,200.0,65.0,155.0,3.0,3.0,71.0,125.63,160.23,1.07,5.0,2.0,Card,Pending,2194.95,5000.0,29.0,Town,4762.0,826.0,22.0,2.6,False,False,320.46,317.031078
6496.0,INV246205,2024-04-11,0 days 12:07:14,EST,Return,Cancelled,28154.0,Occasional,55.0,Female,533.0,4521.0,Dishwash Liquid,Vim,Home Care,National,Litre,345.0,283037682371,573.0,West,Cancelled,Van,600.0,64.0,121.0,22.0,4.0,71.0,138.66,339.12,1.8,18.0,9.0,Card,Paid,574.51,1000.0,1.0,Town,3438.0,714.0,15.0,5.0,False,False,3052.08,2997.14256
6497.0,INV926556,2024-01-02,0 days 11:54:24,IST,Return,Pending,49793.0,Wholesale,68.0,Female,7733.0,2308.0,Instant Coffee,Bru,Beverages,International,Litre,41.0,367195450634,828.0,South,Delayed,Van,600.0,177.0,87.0,41.0,0.0,54.0,368.41,821.89,26.21,18.0,6.0,UPI,Paid,1137.88,0.0,20.0,City,4663.0,643.0,16.0,3.8,True,False,4931.34,3638.835786
6498.0,INV432108,2023-11-14,0 days 10:22:35,IST,Sale,Completed,15925.0,Occasional,41.0,Female,3560.0,6282.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Kg,408.0,170224698955,773.0,North,Cancelled,Van,600.0,209.0,98.0,8.0,1.0,88.0,235.83,436.99,0.04,18.0,1.0,UPI,Pending,4271.31,1000.0,25.0,Village,3839.0,161.0,3.0,3.8,True,False,436.99,436.81520400000005
6499.0,INV499987,2023-05-24,0 days 10:28:10,GMT,Sale,Pending,12081.0,Regular,30.0,Female,6780.0,7115.0,Tea Powder Strong,Tata Tea,Beverages,International,Piece,321.0,432679238427,802.0,East,Delayed,Truck,400.0,379.0,87.0,38.0,2.0,58.0,236.69,679.25,25.97,12.0,4.0,Cash,Paid,4614.79,3000.0,28.0,Village,2141.0,143.0,7.0,2.9,True,False,2717.0,2011.3951
6500.0,INV762902,2024-01-19,0 days 10:30:14,IST,Return,Pending,44825.0,Regular,44.0,Female,6969.0,3353.0,Iodized Cooking Salt,Tata Salt,Essentials,International,Kg,110.0,537448716296,606.0,East,Delivered,Truck,800.0,268.0,49.0,18.0,4.0,35.0,65.47,668.16,3.08,18.0,8.0,Cash,Paid,2828.97,3000.0,11.0,Town,896.0,446.0,9.0,4.7,True,True,5345.28,5180.6453759999995
6501.0,INV256640,2023-08-04,0 days 08:47:25,GMT,Return,Cancelled,15287.0,Wholesale,50.0,Female,3790.0,2564.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Kg,67.0,499036674041,783.0,South,Delayed,Truck,800.0,375.0,167.0,48.0,2.0,43.0,144.64,852.51,23.17,5.0,1.0,Card,Paid,1933.4,5000.0,18.0,Village,5846.0,1854.0,10.0,3.8,False,False,852.51,654.983433
6502.0,INV518820,2023-12-27,0 days 23:33:34,IST,Return,Pending,48671.0,Wholesale,36.0,Male,6124.0,1408.0,Digestive Biscuits,Britannia,Snacks,Local,Kg,674.0,251643140015,684.0,South,Delayed,Bike,200.0,317.0,32.0,29.0,1.0,73.0,253.95,123.18,17.47,12.0,5.0,Card,Pending,3706.72,3000.0,21.0,City,1148.0,262.0,7.0,4.8,True,True,615.9000000000001,508.3022700000001
6503.0,INV483474,2023-11-20,0 days 20:12:19,EST,Sale,Cancelled,15335.0,Regular,42.0,Female,4788.0,2098.0,Dishwash Liquid,Vim,Home Care,Local,Kg,229.0,992788640048,573.0,North,Delivered,Truck,800.0,319.0,44.0,29.0,0.0,77.0,82.23,658.48,26.03,12.0,6.0,UPI,Pending,1955.03,1000.0,14.0,City,2427.0,1795.0,18.0,4.0,False,False,3950.88,2922.465936
,,2023-01-15,,EST,,Pending,12989.0,Regular,,,,,,Maggi,,National,Litre,,,,,Delivered,,200.0,156.0,181.0,31.0,,,,,21.8,,8.0,,Paid,,1000.0,9.0,City,1269.0,,,4.8,False,False,,
6505.0,INV555481,2023-08-05,0 days 13:22:51,PST,Return,Completed,38173.0,Regular,50.0,Female,786.0,1111.0,Laundry Detergent,Surf Excel,Home Care,Local,Litre,601.0,220484769918,746.0,West,Cancelled,Truck,200.0,121.0,187.0,48.0,1.0,99.0,87.18,797.6,21.91,5.0,3.0,Cash,Pending,2503.09,1000.0,23.0,Village,2666.0,940.0,24.0,4.4,True,False,2392.8,1868.5375200000003
6506.0,INV929816,2024-05-06,0 days 06:00:58,PST,Sale,Pending,15721.0,Occasional,42.0,Male,6305.0,2271.0,Toothpaste Gel,Colgate,Personal Care,National,Piece,637.0,523267246633,888.0,North,Delayed,Truck,400.0,316.0,161.0,35.0,1.0,85.0,215.73,495.88,0.9,18.0,3.0,UPI,Paid,883.22,3000.0,2.0,Village,5482.0,774.0,11.0,3.8,False,False,1487.6399999999999,1474.2512399999998
6507.0,INV957111,2024-06-30,0 days 04:23:17,PST,Return,Completed,26723.0,Occasional,40.0,Male,465.0,6938.0,Sunflower Oil 1L,Fortune,Edible Oils,International,Kg,544.0,637928903730,810.0,West,Delayed,Bike,400.0,68.0,170.0,31.0,4.0,37.0,191.53,155.75,26.22,18.0,9.0,Cash,Pending,3566.76,3000.0,25.0,Village,4954.0,335.0,5.0,4.8,False,False,1401.75,1034.21115
6508.0,INV793918,2023-07-02,0 days 16:19:59,IST,Return,Cancelled,12728.0,Wholesale,66.0,Female,7565.0,3883.0,Digestive Biscuits,Britannia,Snacks,International,Kg,151.0,240667084854,593.0,South,Cancelled,Van,400.0,411.0,82.0,37.0,1.0,59.0,125.92,110.2,8.82,12.0,4.0,Cash,Pending,2856.81,0.0,8.0,City,829.0,1086.0,10.0,3.0,False,False,440.8,401.92143999999996
6509.0,INV281172,2023-09-27,0 days 14:30:36,EST,Sale,Cancelled,27975.0,Occasional,34.0,Male,6421.0,8035.0,Refined Sugar,Madhur,Sweeteners,Local,Piece,257.0,337853614031,532.0,West,Delivered,Bike,200.0,427.0,131.0,29.0,1.0,57.0,181.19,133.08,29.1,18.0,6.0,UPI,Paid,684.77,5000.0,16.0,Village,3627.0,1991.0,17.0,4.0,False,False,798.48,566.12232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511.0,INV721739,2024-09-03,0 days 20:02:14,EST,Return,Cancelled,32167.0,Wholesale,60.0,Female,140.0,2675.0,Potato Chips Salted,Lays,Snacks,National,Kg,355.0,961504110334,646.0,North,Cancelled,Bike,400.0,395.0,97.0,18.0,4.0,74.0,145.16,104.45,10.49,5.0,6.0,Wallet,Pending,849.84,1000.0,23.0,City,1420.0,1897.0,23.0,3.0,False,True,626.7,560.9591700000001
6512.0,INV292843,2024-06-02,0 days 22:57:58,GMT,Return,Pending,45929.0,Occasional,37.0,Male,7802.0,7623.0,Instant Coffee,Bru,Beverages,National,Piece,637.0,494065130932,757.0,North,Cancelled,Bike,800.0,193.0,155.0,28.0,0.0,119.0,178.35,316.48,6.52,18.0,4.0,UPI,Paid,4386.73,5000.0,17.0,Village,3443.0,399.0,20.0,4.7,False,False,1265.92,1183.382016
6513.0,INV327534,2024-06-25,0 days 14:51:34,IST,Return,Pending,19500.0,Wholesale,29.0,Male,1727.0,1324.0,Laundry Detergent,Surf Excel,Home Care,Local,Piece,303.0,519372829650,709.0,South,Delayed,Van,200.0,267.0,118.0,26.0,4.0,45.0,256.53,648.49,27.72,18.0,8.0,Cash,Paid,4210.29,0.0,12.0,City,4946.0,1812.0,6.0,4.5,False,True,5187.92,3749.828576
